,Unnamed: 0,id,book_id,best_book_id,work_id,books_count,isbn13,original_publication_year,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,goodreads_book_id
1482,1482,1499,28587957,28587957,45950662,46,9780345544960.0,2016.0,4.35,73745,97404,11839,1035,2060,9633,33373,28587957
1483,1483,1500,11298,11298,2057170,146,9780375718950.0,1982.0,3.94,55262,63449,3161,561,2882,14590,27275,11298
1484,1484,1501,252499,252499,1024199,61,9780743246070.0,2003.0,3.83,69504,74843,2884,859,4137,21150,29517,252499
1485,1485,1502,12812550,12812550,17961723,66,9780316133980.0,2012.0,4.21,85746,99031,10724,1604,3200,13879,34953,12812550
1486,1486,1504,144350,144350,6627896,61,9780399244580.0,2006.0,4.32,60959,66668,1603,594,1365,8641,21627,144350
1487,1487,1505,10576365,10576365,15483434,41,9781423157370.0,2012.0,4.26,83886,90772,11330,1380,3193,11844,28768,10576365
1488,1488,1506,1427,1427,3341790,154,9780060832810.0,2005.0,3.56,50921,56047,2731,2677,6561,16568,16990,1427
1489,1489,1507,1134122,1134122,1121350,116,9781416560620.0,1952.0,4.08,52704,54516,838,1265,2426,10192,17315,1134122
1490,1490,1508,23346377,23346377,42905101,58,9781846558920.0,2015.0,3.65,67344,84171,9107,1904,6968,26321,32390,23346377
1491,1491,1509,17728,17728,1652564,602,9781844082930.0,1905.0,3.94,60611,67714,3489,1731,3912,14142,24545,17728
1492,1492,1510,2454986,2454986,2462181,22,9780345501330.0,2006.0,4.4,65477,66294,667,1092,2055,7476,14494,2454986
1493,1493,1511,21535271,21535271,40864254,56,9780756410440.0,2014.0,3.92,57716,70650,7633,2506,5300,14205,22248,21535271
1494,1494,1513,7046495,7046495,7370233,46,9780451229850.0,2010.0,4.41,82824,90079,3872,616,1846,9925,25598,7046495
1495,1495,1514,17780,17780,1640941,86,9780141001820.0,1999.0,4.16,57259,61145,4593,743,1672,9369,24755,17780
1496,1496,1515,81227,81227,1133588,57,9780743289690.0,2006.0,4.2,58432,62162,5662,1168,1891,8759,22116,81227
1497,1497,1516,242472,242472,2157806,103,9781400063510.0,2007.0,3.88,53586,58766,3368,1861,4036,12599,20887,242472
1498,1498,1517,13281368,13281368,14373498,75,9780345504980.0,2012.0,3.98,56756,67607,6682,660,2845,14411,28633,13281368
1499,1499,1518,17125,17125,838042,264,9780374529530.0,1962.0,3.94,61678,72038,2915,1147,3666,16109,28201,17125
1500,1500,1519,827,827,2181158,58,9780553380960.0,1995.0,4.19,61836,66621,2821,602,2255,10287,24102,827
1501,1501,1520,164154,164154,250975,118,9780060893000.0,1959.0,3.97,66721,71988,3596,1579,4264,14698,25329,164154
1502,1502,1521,7728,7728,1052210,423,9781580493890.0,-441.0,3.6,67608,78535,1893,1881,8279,25895,25697,7728
1503,1503,1522,4954833,4954833,5020624,86,9781439138310.0,2009.0,3.63,55459,67822,8669,1042,5940,21904,27255,4954833
1504,1504,1523,8525590,8525590,13392566,44,9781442409060.0,2011.0,3.81,84776,88657,7886,3105,7449,20924,28676,8525590
1505,1505,1524,27161156,27161156,47200486,30,9780062300550.0,2016.0,3.99,80737,105770,13146,1429,4680,21299,44927,27161156
1506,1506,1525,113435,113435,195579,55,9780312864590.0,2003.0,3.82,61361,68479,1599,2097,5975,16531,21644,113435
1507,1507,1526,35220,35220,2314709,800,9781580495870.0,1871.0,3.21,68448,74975,2825,6036,12395,26446,20066,35220
1508,1508,1527,21413662,21413662,40714465,59,9780544273000.0,2014.0,4.17,60236,71829,5437,1387,2708,10945,24313,21413662
1509,1509,1528,55399,55399,2646042,64,9780765348780.0,1999.0,3.85,57993,64654,3720,2616,4780,13280,22849,55399
1510,1510,1529,816720,816720,13855759,133,9780007251860.0,2006.0,3.51,51461,58074,3181,2660,7458,18085,17116,816720
1511,1511,1530,77276,77276,1196024,20,9780440401580.0,1978.0,4.13,75851,80918,1477,891,2666,15130,28633,77276
1512,1512,1531,262430,262430,524491,75,9780439771340.0,2003.0,3.99,66823,72486,5376,1705,3653,14937,25516,262430
1513,1513,1532,8554005,8554005,10809193,52,9781439102720.0,2011.0,3.76,62494,68347,6241,1770,5345,18571,24791,8554005
1514,1514,1533,31336,31336,2925924,65,9780345419640.0,1992.0,3.7,67267,71768,1161,1427,6552,22211,23262,31336
1515,1515,1534,15158,15158,2571396,90,9780446615620.0,2005.0,4.02,58973,63140,2255,886,2571,12705,25005,15158
1516,1516,1535,33676,33676,940067,73,9780316155600.0,2006.0,4.16,75436,80114,2529,1081,3410,14312,24389,33676
1517,1517,1536,43892,43892,3109672,57,9780812551470.0,1996.0,3.98,60624,64653,958,1009,3226,14259,23434,43892
1518,1518,1537,16180,16180,816515,76,9780743272510.0,2006.0,3.84,62135,71070,3967,506,3336,20312,29721,16180
1519,1519,1539,30555488,30555488,48287641,48,9780385542360.0,2016.0,4.04,72052,92096,11045,1259,3885,16777,38456,30555488
1520,1520,1540,106085,106085,1319792,39,9780786838940.0,2007.0,3.91,76598,79673,2045,1493,5298,19716,25177,106085
1521,1521,1541,8685612,8685612,7030253,35,9780373210180.0,2011.0,4.24,82373,85131,4580,1217,2819,12701,25786,8685612
1522,1522,1542,16034964,16034964,21807237,41,9780988393510.0,2012.0,3.77,84438,91275,6615,2396,7028,24581,32744,16034964
1523,1523,1544,6192,6192,1882981,126,9780143036370.0,1999.0,3.83,50422,62387,4573,1369,4284,14721,25122,6192
1524,1524,1545,776407,776407,3244521,146,9780525444440.0,1928.0,4.36,69102,71538,866,689,1444,9318,20394,776407
1525,1525,1546,7165300,7165300,7534979,42,9780316075560.0,2010.0,4.24,58906,65873,3022,827,2039,8245,24370,7165300
1526,1526,1547,6976,6976,1408375,48,9780143036690.0,2004.0,3.1,62760,65696,5910,4807,13288,24684,16305,6976
1527,1527,1548,537296,537296,1231880,49,9780064440200.0,1970.0,4.18,70119,70705,1010,1041,2915,12966,19278,537296
1528,1528,1549,324277,324277,984147,56,9780064410120.0,2002.0,3.97,83981,86894,1710,942,4280,21100,31005,324277
1529,1529,1550,6574102,6574102,6767235,42,9781423116390.0,2010.0,3.91,75834,78149,4814,2617,5001,16839,25668,6574102
1530,1530,1551,29437949,29437949,45981530,62,9781250121000.0,2016.0,3.93,57865,102851,12159,2944,6308,20514,37908,29437949
1531,1531,1552,682804,682804,1044737,64,9780345348100.0,1974.0,4.3,58372,62781,4020,715,1727,7747,20361,682804
1532,1532,1553,30274,30274,1736002,51,9780425201400.0,1995.0,4.16,73883,80454,1373,780,2522,14606,27469,30274
1533,1533,1554,59264,59264,3736193,70,9780786818620.0,2006.0,4.24,63838,68833,1783,959,1972,9826,22917,59264
1534,1534,1555,29981,29981,68894,680,9780553214320.0,1896.0,3.72,60346,70563,2767,897,5007,22375,27122,29981
1535,1535,1556,13362536,13362536,18591132,42,9781620610090.0,2012.0,4.34,92014,98068,8330,1079,2588,11790,28917,13362536
1536,1536,1557,6512154,6512154,6703901,54,9781934781630.0,2008.0,4.08,55398,60136,7088,760,2129,10245,25365,6512154
1537,1537,1558,6609765,6609765,6803732,41,9781416971700.0,2010.0,4.37,63756,69573,10058,547,1483,7956,21472,6609765
1538,1538,1559,12716010,12716010,14103064,59,,2012.0,4.03,79360,84367,5182,2222,5420,16312,24191,12716010
1539,1539,1561,130440,130440,3288400,330,9780679774390.0,1957.0,4.03,59973,66174,2162,1257,3530,12593,23103,130440
1540,1540,1562,22609310,34324605,42099145,28,9781476791460.0,2015.0,4.25,72611,86860,11682,1122,2934,12186,27722,22609310
1541,1541,1564,7675,7675,1511269,83,9780099303750.0,1994.0,3.76,57818,60056,710,924,4157,18087,22292,7675
1542,1542,1565,12875355,12875355,17822238,79,9780307959850.0,2012.0,3.21,65906,74781,8645,5576,13652,25738,19180,12875355
1543,1543,1566,5246,5246,132919,529,9780142437800.0,1911.0,3.35,72421,81757,4204,7015,11389,24161,24061,5246
1544,1544,1567,5205,5205,3046634,30,9780385720110.0,1992.0,3.78,61347,62109,1394,1350,4011,17161,23967,5205
1545,1545,1568,27362503,27362503,43940889,19,,2016.0,4.44,80433,94915,15878,1172,2155,8566,24847,27362503
1546,1546,1569,143534,143534,171430,2,9781416935860.0,1905.0,4.07,66537,70501,1253,923,2968,14163,24466,143534
1547,1547,1570,7442,7442,208153,45,9780553380640.0,1968.0,3.92,54848,58254,1529,982,3287,13596,21988,7442
1548,1548,1571,7437,7437,4055,139,9780802140180.0,1959.0,3.46,55473,61769,2759,4627,7799,17322,18615,7437
1549,1549,1572,25100,25100,2371237,50,9781563892260.0,1991.0,4.28,67753,73932,1407,1786,1814,9096,22186,25100
1550,1550,1573,5360,5360,1125216,95,9780385337940.0,2001.0,3.67,59974,64092,3334,2048,6355,18253,21725,5360
1551,1551,1574,18423,18423,817527,127,9780441007320.0,1969.0,4.05,61888,72176,4708,1170,3497,13266,26812,18423
1552,1552,1575,3213286,33290383,3247053,77,9780142412140.0,2008.0,3.84,57632,76517,7640,1110,4837,20638,28643,3213286
1553,1553,1576,7912007,7912007,11067830,80,9781439192570.0,2010.0,4.03,60672,69347,5276,682,2494,14005,28981,7912007
1554,1554,1577,20696006,20696006,40015533,62,9780805095160.0,2014.0,4.4,56510,65567,8698,982,1507,5579,19732,20696006
1555,1555,1578,32439,32439,442737,82,9780553582920.0,1987.0,4.04,58062,61292,2323,991,2621,12745,21582,32439
1556,1556,1579,6472246,6472246,6663373,15,9780446552450.0,2010.0,3.81,55355,57939,2918,1536,4300,15147,19625,6472246
1557,1557,1580,37793,37793,10535173,603,9781406914830.0,1879.0,3.69,69450,79492,2701,1820,7074,23481,28984,37793
1558,1558,1581,12658,12658,1056841,47,9780375760370.0,1959.0,4.18,59963,61648,1287,561,1806,10458,21787,12658
1559,1559,1582,48328,48328,1235136,92,9780413757100.0,1961.0,3.89,56550,64720,5947,1576,4445,14100,23791,48328
1560,1560,1583,25373,25373,929639,34,9780375835320.0,2006.0,3.73,60372,71514,4348,2378,6204,19509,23714,25373
1561,1561,1584,18545,18545,73811,43,9780802132760.0,1966.0,4.06,67077,69783,1541,1394,3749,12598,23414,18545
1562,1562,1585,9409458,9409458,6961290,76,9780545259090.0,2011.0,3.91,85034,91288,7536,2005,6338,21233,29682,9409458
1563,1563,1586,607639,607639,1020156,88,9781573226520.0,1996.0,3.91,52333,57583,2079,838,3254,13336,22974,607639
1564,1564,1587,6617928,6617928,6812044,36,9780143145550.0,2010.0,3.92,54341,66882,7996,837,3460,15864,26904,6617928
1565,1565,1588,10407279,10407279,15311332,46,9780575096580.0,2012.0,3.65,65932,82602,6858,2104,8469,25761,26265,10407279
1566,1566,1589,10579,10579,2330175,93,9781416524360.0,2002.0,3.94,60932,67337,1715,492,2870,17240,26553,10579
1567,1567,1590,91244,91244,933852,51,9780192750970.0,1955.0,3.97,75987,79139,1477,1553,3774,18481,27259,91244
1568,1568,1591,13667,13667,1322014,110,9781416509650.0,1972.0,4.11,65626,70761,1175,765,2518,13315,25482,13667
1569,1569,1592,7667,7667,997270,78,9780099556310.0,1996.0,3.66,59229,63420,1482,1251,5523,20402,22606,7667
1570,1570,1593,13812,13812,15983,58,9780553564940.0,1982.0,4.17,62432,64948,1231,806,2358,10465,22606,13812
1571,1571,1594,854757,854757,1616066,58,9780312987860.0,2004.0,3.95,70737,73479,3203,1759,4253,16515,24613,854757
1572,1572,1597,122,122,649656,82,9780345410050.0,1989.0,4.34,57312,60575,4581,698,1628,6814,18645,122
1573,1573,1598,29999,29999,980184,207,9780752865330.0,1930.0,3.92,58742,67348,3576,1107,3626,15765,25802,29999
1574,1574,1599,8949352,8949352,13395554,45,9780312364430.0,2011.0,4.17,58028,63759,6334,679,2158,9867,24088,8949352
1575,1575,1600,220970,220970,1383273,96,9780515128640.0,1999.0,4.07,55251,67495,2692,348,1899,13129,29196,220970
1576,1576,1602,6585201,6585201,6778696,20,9780451463170.0,2010.0,4.54,66402,72481,3289,179,541,4967,21320,6585201
1577,1577,1603,773951,773951,484402,78,9780670674240.0,1936.0,4.35,70961,72547,1216,925,1842,9512,18694,773951
1578,1578,1604,270805,270805,262531,13,9781416903570.0,2007.0,4.29,59804,62005,3125,969,2252,8580,16502,270805
1579,1579,1605,6440,6440,1039021,880,9780140436590.0,1819.0,3.75,65828,71368,1780,1770,5665,20339,24748,6440
1580,1580,1606,86663,86663,3184483,43,9780312936230.0,2004.0,4.13,76052,80895,1809,231,1800,16072,31940,86663
1581,1581,1607,32506,32506,32671,115,9780446690450.0,1996.0,4.19,56191,60785,1912,463,1421,9481,24104,32506
1582,1582,1608,7719245,7719245,6949381,39,9780061985840.0,2010.0,3.91,79959,82832,5783,2417,5678,18581,26208,7719245
1583,1583,1610,13127599,13127599,15184744,41,9780061257090.0,2012.0,3.98,53378,62046,7329,792,2976,13162,25169,13127599
1584,1584,1611,784911,784911,770911,47,9781590387430.0,2006.0,4.16,79266,81742,3381,2077,2777,12524,26994,784911
1585,1585,1612,10305231,10305231,15207309,80,9781455806850.0,2011.0,4.11,54777,63081,3355,962,2449,11776,21571,10305231
1586,1586,1614,8680278,8680278,12901545,39,9781416995590.0,2011.0,4.17,68112,71387,5139,1305,3605,11571,19752,8680278
1587,1587,1616,136782,136782,833565,113,9780142401650.0,2000.0,3.97,67602,72339,4333,1030,3881,16378,26045,136782
1588,1588,1617,21745,21745,497415,82,9781590860620.0,2002.0,4.16,53411,63467,1787,300,1283,10727,26737,21745
1589,1589,1618,95617,95617,883913,36,9780842377510.0,1993.0,4.6,55556,56920,2647,680,903,3382,10680,95617
1590,1590,1619,8726744,8726744,14194990,11,9780316132910.0,2005.0,4.31,56827,57789,335,2262,2306,6572,10599,8726744
1591,1591,1620,14817,14817,1527439,97,9780575076820.0,1977.0,4.04,54014,61544,2181,767,2537,12216,24238,14817
1592,1592,1621,6452796,6452796,6643001,63,9781594488850.0,2008.0,3.95,55889,59900,3120,1364,2883,12674,23552,6452796
1593,1593,1622,162898,162898,2621763,798,9781416534730.0,1889.0,3.76,50112,75361,2050,1764,5414,21300,27903,162898
1594,1594,1623,106069,106069,680248,36,9781563894700.0,1997.0,4.29,54781,58640,1670,767,1573,7332,18937,106069
1595,1595,1624,298275,298275,1319935,187,9780811201890.0,1938.0,3.91,50876,60910,1959,1414,3923,13419,22059,298275
1596,1596,1625,1846,1846,5967,75,9780785268830.0,2001.0,3.93,50215,52613,1581,2397,3616,9966,16037,1846
1597,1597,1626,5217282,5217282,3295041,12,9781606410420.0,2009.0,4.35,60744,62571,2700,925,1306,6784,19284,5217282
1598,1598,1627,3507,3507,3095104,49,9780312349490.0,2006.0,4.14,74747,79373,1971,245,1783,15590,31095,3507
1599,1599,1628,12287209,12287209,17263666,12,,2011.0,4.12,59191,59744,3651,982,2571,9520,22139,12287209
1600,1600,1629,13662,13662,1322146,118,9780689845370.0,1970.0,4.07,61457,66964,1730,660,2374,13303,25693,13662
1601,1601,1630,3475161,3475161,3516480,28,9780451462560.0,2009.0,4.45,64089,70082,2144,97,364,5657,26094,3475161
1602,1602,1631,608474,608474,21539872,846,9780140439080.0,1890.0,3.96,60469,72378,3132,446,2684,18124,29478,608474
1603,1603,1632,967494,967494,952391,34,9780399219210.0,1929.0,4.23,66701,67185,968,732,2383,11271,18933,967494
1604,1604,1633,31338,31338,2925946,61,9780963192550.0,1995.0,3.73,62641,67388,1373,2335,6781,18146,19292,31338
1605,1605,1634,2402971,2402971,3216911,69,9780385733590.0,2008.0,4.09,67539,71690,2558,891,2685,13791,26201,2402971
1606,1606,1635,766955,766955,434352,39,9780689832130.0,1999.0,4.23,67171,67998,2220,1028,2671,10968,18473,766955
1607,1607,1636,1412138,1412138,1178926,33,9780441015660.0,2008.0,4.36,83051,88443,3002,318,1191,10100,31538,1412138
1608,1608,1637,9378297,9378297,14261925,50,9780765328660.0,2011.0,3.96,72732,78236,8656,2227,4806,16096,26004,9378297
1609,1609,1638,253058,253058,1964458,55,9781423321680.0,1997.0,4.03,57476,62708,835,1127,3324,12471,21718,253058
1610,1610,1639,310146,310146,997358,51,9780380714760.0,1990.0,3.81,67608,70206,2750,2052,5333,17956,23475,310146
1611,1611,1640,4929705,4929705,4995331,59,9781565125960.0,2009.0,3.25,58348,68241,9542,4195,10812,24592,20908,4929705
1612,1612,1641,248596,248596,1183550,136,9780380729400.0,1962.0,3.95,64813,71886,4526,1121,3850,15942,27380,248596
1613,1613,1642,11334,11334,3215642,86,9781400033420.0,1977.0,4.01,59756,63633,2356,1255,3248,12645,23232,11334
1614,1614,1643,318525,318525,5054712,65,9780394298660.0,1986.0,4.14,54930,58980,842,504,2047,10861,21074,318525
1615,1615,1644,227571,227571,3332231,30,9780802139250.0,2001.0,3.98,59642,61617,6128,1061,3450,13018,22443,227571
1616,1616,1646,9534,9534,2528139,44,9780812565960.0,2000.0,3.93,58991,62261,1402,521,2740,15150,26062,9534
1617,1617,1648,505304,505304,493345,39,9780307021340.0,1942.0,4.08,62571,63754,707,1261,3654,13263,15823,505304
1618,1618,1649,5196,5196,2485770,73,9780440235590.0,1998.0,3.88,60154,63312,1755,775,3273,16628,24613,5196
1619,1619,1650,37677,37677,6180419,148,9781587263900.0,1906.0,4.08,61126,63385,483,1001,2750,12179,21498,37677
1620,1620,1651,13188676,13188676,40181098,41,,2014.0,4.44,83767,90571,11887,1250,2349,8392,21686,13188676
1621,1621,1652,568645,568645,2796618,55,9781423100060.0,2007.0,4.13,69733,73404,3079,1351,2980,13191,23328,568645
1622,1622,1653,285205,285205,2577848,40,9780441014740.0,2007.0,4.31,84677,90510,3154,278,1259,11617,34357,285205
1623,1623,1654,12216302,12216302,17189468,19,9780451464410.0,2012.0,4.51,57779,66009,4146,118,504,4698,21232,12216302
1624,1624,1655,17204,17204,2209036,58,9780399154100.0,2006.0,3.41,60812,65065,8046,2739,8547,23141,20621,17204
1625,1625,1656,38743,38743,2752234,53,9780312330870.0,1973.0,4.3,57626,59698,742,1075,1295,7347,19029,38743
1626,1626,1658,18297707,18297707,21868234,53,,2013.0,4.12,59705,90224,8633,2243,4107,14308,29042,18297707
1627,1627,1659,530965,530965,188517,162,9780812967130.0,1951.0,4.0,58945,65796,2372,643,2695,14438,26577,530965
1628,1628,1660,9850443,9850443,14741473,66,9780062041260.0,2011.0,3.83,51694,59547,7002,1001,3418,14340,26611,9850443
1629,1629,1661,6905012,6905012,7129188,40,9780061922310.0,2010.0,3.97,52734,58998,4904,502,2337,12696,26379,6905012
1630,1630,1662,6693,6693,44775,183,9780375822070.0,1970.0,4.03,66015,75149,2813,740,3331,16818,26508,6693
1631,1631,1664,18521,18521,1315615,340,9780141183530.0,1929.0,4.1,59868,71968,3573,1097,3031,12558,26448,18521
1632,1632,1665,1268479,1268479,1257385,41,,2009.0,4.22,55948,65488,4548,322,1337,9533,26899,1268479
1633,1633,1666,42038,42038,1118349,656,9781903436580.0,1592.0,4.24,58291,63657,755,902,1890,9671,19809,42038
1634,1634,1667,8492856,8492856,13014066,31,9780670012950.0,2011.0,3.97,69636,72976,4082,1000,3765,16998,25820,8492856
1635,1635,1668,23437156,23437156,42077459,48,9781627792130.0,2015.0,4.46,90202,101264,17068,1100,1725,7886,29552,23437156
1636,1636,1669,17020,17020,1008846,35,9780060541440.0,2005.0,3.65,66950,70828,4329,2447,7061,20927,23036,17020
1637,1637,1670,104189,104189,421493,35,9780849900420.0,2005.0,4.21,52964,58121,6412,712,2248,8544,18957,104189
1638,1638,1672,10235,10235,1639628,42,9780812973010.0,2003.0,4.21,53019,55178,4220,674,1808,8174,19341,10235
1639,1639,1674,9579634,9579634,14466531,1,9780007423290.0,2011.0,3.87,54173,63562,4673,2166,4189,13524,23391,9579634
1640,1640,1675,5187,5187,3234420,18,9780385265710.0,1988.0,3.82,56842,57244,1139,1246,3447,15031,22252,5187
1641,1641,1677,7661,7661,2821071,92,9780060872980.0,2006.0,3.48,53487,56632,2686,2163,6912,19185,18044,7661
1642,1642,1678,13376,13376,868252,53,9780689852240.0,2002.0,4.1,61613,65219,5419,1351,2784,10749,23275,13376
1643,1643,1679,27494,27494,28117,624,9781416523710.0,1855.0,4.12,57763,65305,1671,1332,3015,11052,20850,27494
1644,1644,1680,114159,114159,1615607,76,9780749935340.0,2004.0,4.11,57413,60144,1185,589,2089,12105,20662,114159
1645,1645,1682,10079321,10079321,13362064,44,9780434020800.0,2011.0,3.9,52061,63664,5446,820,3058,14646,28052,10079321
1646,1646,1684,1052,1052,5265,187,9780451205360.0,1926.0,4.23,50206,55675,2524,734,2052,8411,17013,1052
1647,1647,1685,10915,10915,3349637,55,9780743418710.0,2001.0,3.8,59930,62434,2992,816,3815,17863,24523,10915
1648,1648,1686,189802,189802,938087,25,9780345403960.0,1995.0,4.07,59737,61087,354,951,3019,12160,19618,189802
1649,1649,1687,53764,53764,551,18,9780575070710.0,1977.0,4.35,51454,52082,165,623,1404,5995,14927,53764
1650,1650,1689,1158967,1158967,2689445,74,9780553805480.0,2007.0,4.06,65409,71577,8745,815,2757,13797,27819,1158967
1651,1651,1690,8058301,8058301,12731936,25,9780451463790.0,2011.0,4.25,59657,66787,3654,282,1851,9767,23863,8058301
1652,1652,1691,36529,36529,1990110,660,9781580495770.0,1845.0,3.97,55576,65135,2762,1758,3733,13634,21887,36529
1653,1653,1693,44659,44659,2558293,67,9780345468640.0,1982.0,4.16,67451,74133,2210,762,2725,12867,25674,44659
1654,1654,1694,40317,40317,1943980,43,9780312349490.0,2007.0,4.08,73839,77820,2214,309,2120,16987,30069,40317
1655,1655,1695,41684,41684,3183592,227,9780451529760.0,1895.0,4.0,68750,70981,854,686,3123,16621,25323,41684
1656,1656,1696,27266,27266,27912,55,9780451219950.0,2006.0,3.92,77454,82220,4316,2743,5916,17829,24463,27266
1657,1657,1698,342445,342445,2402933,20,9780785121440.0,2007.0,4.18,60746,61405,832,1318,2554,9780,18142,342445
1658,1658,1700,15811545,15811545,21536809,58,9780670026630.0,2013.0,3.98,51580,59311,8242,1325,3127,11371,23289,15811545
1659,1659,1702,17200687,17200687,23675925,29,,2012.0,4.16,79077,83965,5399,1414,3008,12953,30227,17200687
1660,1660,1704,9592,9592,1222244,103,9780385334140.0,1961.0,4.21,52249,57090,2195,199,1118,9073,23064,9592
1661,1661,1706,32559,32559,4035401,75,9780451526760.0,1960.0,4.14,57265,58151,304,360,1775,10729,21651,32559
1662,1662,1707,232576,232576,1429939,61,9780440416790.0,1964.0,3.96,77575,79970,1980,2267,4538,17737,25117,232576
1663,1663,1709,16433,16433,2789370,67,9780553588260.0,2005.0,3.96,54958,59864,2419,490,2935,14032,23136,16433
1664,1664,1710,7507825,7507825,7800569,80,9780767919390.0,2010.0,3.96,55296,61053,5259,995,2954,13153,24324,7507825
1665,1665,1711,82748,82748,23739,76,9780060555960.0,2000.0,3.69,55373,57897,1237,1516,4753,17695,20269,82748
1666,1666,1712,338691,338691,898083,73,9780312948560.0,2005.0,3.91,59317,70558,7161,1717,3419,15647,28773,338691
1667,1667,1713,9300,9300,912230,65,9780099489990.0,1995.0,3.79,55841,59134,1427,1605,4037,16205,20862,9300
1668,1668,1714,12557,12557,1131637,66,9780143038110.0,1991.0,3.98,58836,62180,1750,364,1910,14429,27340,12557
1669,1669,1715,943402,943402,928338,97,9781847241700.0,2004.0,4.07,52518,65813,4814,1331,2929,11393,24366,943402
1670,1670,1716,12971616,12971616,18055886,59,9780061974590.0,2012.0,4.2,70196,75861,4207,793,2254,12158,26601,12971616
1671,1671,1717,32552,32552,15570658,12,9781593080650.0,1849.0,4.35,59354,60696,87,539,1225,7572,18628,32552
1672,1672,1718,5454,5454,841331,77,9780385731060.0,2003.0,3.78,67357,77713,2169,852,4713,24217,29115,5454
1673,1673,1719,32435,32435,1762777,77,9780425181100.0,1983.0,3.93,56287,58299,1005,744,2845,14865,21315,32435
1674,1674,1720,7664334,7664334,10261814,35,9781416990660.0,2010.0,4.05,65273,71650,7453,1337,3224,13719,25917,7664334
1675,1675,1722,34494,34494,62580,100,9780060012380.0,2003.0,4.25,63635,71650,3084,618,1831,10483,24449,34494
1676,1676,1724,7402393,7402393,7168458,53,9780399254830.0,2010.0,4.03,69534,73076,4916,2297,4620,13283,21066,7402393
1677,1677,1726,100464,100464,429198,71,9781904442490.0,1997.0,3.94,61387,65811,2077,1073,3945,16083,21263,100464
1678,1678,1727,357,357,1096,82,9780671742520.0,1988.0,4.05,59276,63769,1458,393,2464,13614,24400,357
1679,1679,1728,22544764,22544764,41876730,41,9780804179030.0,2015.0,4.13,61454,76771,12808,1628,3598,11400,26980,22544764
1680,1680,1731,6736971,6736971,6527274,37,9780345503820.0,2010.0,4.24,53143,58608,1927,555,1691,7805,21853,6736971
1681,1681,1732,209194,209194,995869,149,9780007151660.0,1924.0,3.97,56053,58728,1072,1390,2894,13344,19619,209194
1682,1682,1733,5352,5352,270452,100,9780385339600.0,2002.0,3.68,53304,56634,1569,821,4168,19241,20480,5352
1683,1683,1734,139069,139069,900140,75,9780786706210.0,1959.0,4.36,50142,54026,3459,457,979,5939,18166,139069
1684,1684,1735,23220,23220,3239380,50,9780060525120.0,2005.0,3.75,66089,67720,2367,1798,5185,19396,23130,23220
1685,1685,1736,27833670,27833670,43161998,57,9781101904220.0,2016.0,4.11,63814,80738,12710,741,2798,13607,33493,27833670
1686,1686,1737,23174274,23174274,42720997,65,9780062310670.0,2016.0,3.95,78405,88428,11596,1971,5390,18465,32212,23174274
1687,1687,1738,5310515,5310515,6608018,51,9780385737420.0,2009.0,4.08,64430,68034,9693,1136,3036,12231,24803,5310515
1688,1688,1739,2666,2666,1080201,92,9780553381340.0,1987.0,3.81,52062,56076,2133,1413,4001,13674,21544,2666
1689,1689,1741,131359,131359,3038762,61,9780553119220.0,1937.0,4.06,64949,73537,2219,289,1871,15836,30392,131359
1690,1690,1742,207153,207153,1152585,45,9780689862230.0,1991.0,3.91,59585,62062,1766,1083,3810,15912,20357,207153
1691,1691,1743,14061955,14061955,19699752,44,9780805094600.0,2013.0,4.08,78658,87539,9818,987,3180,15868,34942,14061955
1692,1692,1745,6050678,6050678,6226342,54,9781416971730.0,2009.0,3.91,69065,72965,6395,2212,4654,15458,25857,6050678
1693,1693,1746,13153,13153,15324,43,9780006498520.0,1995.0,4.1,53038,54463,455,544,1604,11044,19768,13153
1694,1694,1748,14756,14756,1440388,48,9780743470120.0,2005.0,3.64,51748,53145,1870,1088,4432,17806,18827,14756
1695,1695,1751,114145,114145,1615784,72,9780515114690.0,1994.0,4.21,56901,59283,941,461,1511,10300,19642,114145
1696,1696,1752,77262,77262,809743,34,9780060921150.0,1990.0,4.05,51007,53763,1983,363,1673,11103,22444,77262
1697,1697,1753,11561469,11561469,16501870,32,,2011.0,4.23,68676,77887,5476,1711,2907,9999,24125,11561469
1698,1698,1754,6485421,6485421,6676773,14,9781416997860.0,2009.0,4.57,55518,57313,981,633,1054,4101,10768,6485421
1699,1699,1757,27252,27252,1612513,75,9780345416260.0,1996.0,4.06,51385,56247,4079,854,2240,10552,21373,27252
1700,1700,1759,121127,121127,1492897,45,9780812576400.0,2000.0,4.11,53676,56403,987,1335,3030,9648,16346,121127
1701,1701,1760,7243142,7243142,6278088,12,9781606412380.0,2010.0,4.42,58481,59949,3022,803,1179,5911,16255,7243142
1702,1702,1762,5176,5176,1461856,33,9780345443280.0,1998.0,3.67,52244,52947,1141,786,3933,17555,20121,5176
1703,1703,1763,33668,33668,15334,76,9780446613360.0,2005.0,4.04,55637,60809,1695,281,1733,13606,24730,33668
1704,1704,1764,2179276,2179276,2184954,74,9781423108370.0,2008.0,4.07,61987,65609,1877,884,2750,12976,23450,2179276
1705,1705,1765,858719,858719,1231120,38,9780590442980.0,1963.0,4.09,58925,59331,536,1087,3205,12852,14390,858719
